127.0.0.1 - - [04/Dec/2019:22:58:32 +0530] "GET / HTTP/1.1" 404 1074
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:08:16 +0530] "GET /BloodBank/Blood/js/custom.js HTTP/1.1" 404 1114
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:08:40 +0530] "GET /BloodBank/Blood/donor_add_process.jsp?txtDonorName=Karthika&txtBloodGrp=O%252Bve&gender=Female&age=22&txtPhone=9447918804&txtHeight=170&txtWeight=52 HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:08:40 +0530] "GET /BloodBank/authentication/donor_login.jsp HTTP/1.1" 200 4159
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:08:53 +0530] "POST /BloodBank/Blood/donor_login_add_process.jsp HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:08:53 +0530] "GET /BloodBank/Blood/welcome_donor.jsp HTTP/1.1" 200 6701
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:08:53 +0530] "GET /BloodBank/Blood/style.css HTTP/1.1" 404 1107
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:08:53 +0530] "GET /BloodBank/Blood/js/custom.js HTTP/1.1" 404 1114
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:08:53 +0530] "GET /BloodBank/Blood/css/bootstrap.min.css HTTP/1.1" 404 1123
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:08:53 +0530] "GET /BloodBank/Blood/css/swiper.min.css HTTP/1.1" 404 1120
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:08:53 +0530] "GET /BloodBank/Blood/js/jquery.js HTTP/1.1" 404 1114
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:08:53 +0530] "GET /BloodBank/Blood/js/jquery.collapsible.min.js HTTP/1.1" 404 1130
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:08:53 +0530] "GET /BloodBank/Blood/js/swiper.min.js HTTP/1.1" 404 1118
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:08:53 +0530] "GET /BloodBank/Blood/js/jquery.countdown.min.js HTTP/1.1" 404 1128
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:08:53 +0530] "GET /BloodBank/Blood/js/circle-progress.min.js HTTP/1.1" 404 1127
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:08:53 +0530] "GET /BloodBank/Blood/js/jquery.countTo.min.js HTTP/1.1" 404 1126
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:08:53 +0530] "GET /BloodBank/Blood/js/jquery.barfiller.js HTTP/1.1" 404 1124
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:08:53 +0530] "GET /BloodBank/Blood/images/logo.png HTTP/1.1" 404 1117
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:08:53 +0530] "GET /BloodBank/Blood/css/swiper.min.css HTTP/1.1" 404 1120
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:08:53 +0530] "GET /BloodBank/Blood/style.css HTTP/1.1" 404 1107
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:08:53 +0530] "GET /BloodBank/Blood/js/custom.js HTTP/1.1" 404 1114
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:08:53 +0530] "GET /BloodBank/Blood/js/jquery.js HTTP/1.1" 404 1114
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:08:53 +0530] "GET /BloodBank/Blood/js/jquery.collapsible.min.js HTTP/1.1" 404 1130
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:08:53 +0530] "GET /BloodBank/Blood/js/swiper.min.js HTTP/1.1" 404 1118
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:08:53 +0530] "GET /BloodBank/Blood/images/footer-bg.png HTTP/1.1" 404 1122
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:08:53 +0530] "GET /BloodBank/Blood/js/jquery.countdown.min.js HTTP/1.1" 404 1128
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:08:53 +0530] "GET /BloodBank/Blood/js/circle-progress.min.js HTTP/1.1" 404 1127
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:08:53 +0530] "GET /BloodBank/Blood/js/jquery.countTo.min.js HTTP/1.1" 404 1126
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:08:53 +0530] "GET /BloodBank/Blood/js/jquery.barfiller.js HTTP/1.1" 404 1124
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:08:53 +0530] "GET /BloodBank/Blood/js/custom.js HTTP/1.1" 404 1114
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:08:56 +0530] "POST /BloodBank/Blood/donor_donationform.jsp HTTP/1.1" 200 8115
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:08:56 +0530] "GET /BloodBank/Blood/js/custom.js HTTP/1.1" 404 1114
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:08:56 +0530] "GET /BloodBank/Blood/style.css HTTP/1.1" 404 1107
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:08:56 +0530] "GET /BloodBank/Blood/css/bootstrap.min.css HTTP/1.1" 404 1123
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:08:56 +0530] "GET /BloodBank/Blood/css/swiper.min.css HTTP/1.1" 404 1120
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:08:56 +0530] "GET /BloodBank/Blood/images/logo.png HTTP/1.1" 404 1117
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:08:56 +0530] "GET /BloodBank/Blood/js/jquery.js HTTP/1.1" 404 1114
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:08:56 +0530] "GET /BloodBank/Blood/js/jquery.countTo.min.js HTTP/1.1" 404 1126
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:08:56 +0530] "GET /BloodBank/Blood/js/jquery.collapsible.min.js HTTP/1.1" 404 1130
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:08:56 +0530] "GET /BloodBank/Blood/js/jquery.barfiller.js HTTP/1.1" 404 1124
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:08:56 +0530] "GET /BloodBank/Blood/js/circle-progress.min.js HTTP/1.1" 404 1127
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:08:56 +0530] "GET /BloodBank/Blood/js/jquery.countdown.min.js HTTP/1.1" 404 1128
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:08:56 +0530] "GET /BloodBank/Blood/js/swiper.min.js HTTP/1.1" 404 1118
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:08:56 +0530] "GET /BloodBank/Blood/css/swiper.min.css HTTP/1.1" 404 1120
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:08:56 +0530] "GET /BloodBank/Blood/style.css HTTP/1.1" 404 1107
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:08:56 +0530] "GET /BloodBank/Blood/js/custom.js HTTP/1.1" 404 1114
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:08:56 +0530] "GET /BloodBank/Blood/images/footer-bg.png HTTP/1.1" 404 1122
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:08:56 +0530] "GET /BloodBank/Blood/js/jquery.js HTTP/1.1" 404 1114
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:08:56 +0530] "GET /BloodBank/Blood/js/jquery.collapsible.min.js HTTP/1.1" 404 1130
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:08:56 +0530] "GET /BloodBank/Blood/js/swiper.min.js HTTP/1.1" 404 1118
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:08:56 +0530] "GET /BloodBank/Blood/js/jquery.countdown.min.js HTTP/1.1" 404 1128
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:08:56 +0530] "GET /BloodBank/Blood/js/circle-progress.min.js HTTP/1.1" 404 1127
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:08:56 +0530] "GET /BloodBank/Blood/js/jquery.countTo.min.js HTTP/1.1" 404 1126
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:08:56 +0530] "GET /BloodBank/Blood/js/jquery.barfiller.js HTTP/1.1" 404 1124
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:08:56 +0530] "GET /BloodBank/Blood/js/custom.js HTTP/1.1" 404 1114
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:11:13 +0530] "GET /BloodBank/Designs/index.jsp HTTP/1.1" 200 35111
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:11:15 +0530] "GET /BloodBank/Designs/index.jsp HTTP/1.1" 200 35111
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:11:15 +0530] "GET /BloodBank/Designs/index.jsp HTTP/1.1" 200 35111
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:11:15 +0530] "GET /BloodBank/Designs/index.jsp HTTP/1.1" 200 35111
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:11:16 +0530] "GET /BloodBank/Designs/index.jsp HTTP/1.1" 200 35111
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:11:17 +0530] "GET /BloodBank/Blood/donor_add.jsp HTTP/1.1" 200 8092
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:11:17 +0530] "GET /BloodBank/Blood/css/bootstrap.min.css HTTP/1.1" 404 1123
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:11:17 +0530] "GET /BloodBank/Blood/css/swiper.min.css HTTP/1.1" 404 1120
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:11:17 +0530] "GET /BloodBank/Blood/style.css HTTP/1.1" 404 1107
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:11:17 +0530] "GET /BloodBank/Blood/js/custom.js HTTP/1.1" 404 1114
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:11:17 +0530] "GET /BloodBank/Blood/js/jquery.js HTTP/1.1" 404 1114
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:11:17 +0530] "GET /BloodBank/Blood/images/logo.png HTTP/1.1" 404 1117
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:11:17 +0530] "GET /BloodBank/Blood/css/swiper.min.css HTTP/1.1" 404 1120
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:11:17 +0530] "GET /BloodBank/Blood/js/jquery.collapsible.min.js HTTP/1.1" 404 1130
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:11:17 +0530] "GET /BloodBank/Blood/js/swiper.min.js HTTP/1.1" 404 1118
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:11:17 +0530] "GET /BloodBank/Blood/js/jquery.countdown.min.js HTTP/1.1" 404 1128
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:11:17 +0530] "GET /BloodBank/Blood/js/circle-progress.min.js HTTP/1.1" 404 1127
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:11:17 +0530] "GET /BloodBank/Blood/js/jquery.countTo.min.js HTTP/1.1" 404 1126
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:11:17 +0530] "GET /BloodBank/Blood/js/jquery.barfiller.js HTTP/1.1" 404 1124
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:11:17 +0530] "GET /BloodBank/Blood/style.css HTTP/1.1" 404 1107
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:11:17 +0530] "GET /BloodBank/Blood/js/custom.js HTTP/1.1" 404 1114
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:11:17 +0530] "GET /BloodBank/Blood/js/jquery.js HTTP/1.1" 404 1114
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:11:17 +0530] "GET /BloodBank/Blood/js/jquery.collapsible.min.js HTTP/1.1" 404 1130
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:11:17 +0530] "GET /BloodBank/Blood/js/swiper.min.js HTTP/1.1" 404 1118
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:11:17 +0530] "GET /BloodBank/Blood/images/footer-bg.png HTTP/1.1" 404 1122
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:11:17 +0530] "GET /BloodBank/Blood/js/jquery.countdown.min.js HTTP/1.1" 404 1128
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:11:17 +0530] "GET /BloodBank/Blood/js/circle-progress.min.js HTTP/1.1" 404 1127
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:11:17 +0530] "GET /BloodBank/Blood/js/jquery.countTo.min.js HTTP/1.1" 404 1126
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:11:17 +0530] "GET /BloodBank/Blood/js/jquery.barfiller.js HTTP/1.1" 404 1124
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:11:17 +0530] "GET /BloodBank/Blood/js/custom.js HTTP/1.1" 404 1114
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:11:36 +0530] "GET /BloodBank/Blood/donor_add_process.jsp?txtDonorName=Karthika&txtBloodGrp=O%252Bve&gender=Female&age=22&txtPhone=9447918804&txtHeight=170&txtWeight=52 HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:11:36 +0530] "GET /BloodBank/authentication/donor_login.jsp HTTP/1.1" 200 4159
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:11:47 +0530] "POST /BloodBank/Blood/donor_login_add_process.jsp HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:11:47 +0530] "GET /BloodBank/Blood/welcome_donor.jsp HTTP/1.1" 200 6701
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:11:47 +0530] "GET /BloodBank/Blood/style.css HTTP/1.1" 404 1107
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:11:47 +0530] "GET /BloodBank/Blood/js/custom.js HTTP/1.1" 404 1114
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:11:47 +0530] "GET /BloodBank/Blood/css/bootstrap.min.css HTTP/1.1" 404 1123
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:11:47 +0530] "GET /BloodBank/Blood/css/swiper.min.css HTTP/1.1" 404 1120
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:11:47 +0530] "GET /BloodBank/Blood/js/jquery.js HTTP/1.1" 404 1114
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:11:47 +0530] "GET /BloodBank/Blood/js/jquery.countdown.min.js HTTP/1.1" 404 1128
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:11:47 +0530] "GET /BloodBank/Blood/js/circle-progress.min.js HTTP/1.1" 404 1127
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:11:47 +0530] "GET /BloodBank/Blood/js/swiper.min.js HTTP/1.1" 404 1118
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:11:47 +0530] "GET /BloodBank/Blood/js/jquery.collapsible.min.js HTTP/1.1" 404 1130
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:11:47 +0530] "GET /BloodBank/Blood/js/jquery.countTo.min.js HTTP/1.1" 404 1126
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:11:47 +0530] "GET /BloodBank/Blood/js/jquery.barfiller.js HTTP/1.1" 404 1124
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:11:47 +0530] "GET /BloodBank/Blood/style.css HTTP/1.1" 404 1107
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:11:47 +0530] "GET /BloodBank/Blood/images/logo.png HTTP/1.1" 404 1117
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:11:47 +0530] "GET /BloodBank/Blood/js/custom.js HTTP/1.1" 404 1114
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:11:47 +0530] "GET /BloodBank/Blood/js/jquery.js HTTP/1.1" 404 1114
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:11:48 +0530] "GET /BloodBank/Blood/js/jquery.collapsible.min.js HTTP/1.1" 404 1130
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:11:48 +0530] "GET /BloodBank/Blood/images/footer-bg.png HTTP/1.1" 404 1122
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:11:48 +0530] "GET /BloodBank/Blood/js/swiper.min.js HTTP/1.1" 404 1118
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:11:48 +0530] "GET /BloodBank/Blood/js/jquery.countdown.min.js HTTP/1.1" 404 1128
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:11:48 +0530] "GET /BloodBank/Blood/js/circle-progress.min.js HTTP/1.1" 404 1127
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:11:48 +0530] "GET /BloodBank/Blood/js/jquery.countTo.min.js HTTP/1.1" 404 1126
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:11:48 +0530] "GET /BloodBank/Blood/js/jquery.barfiller.js HTTP/1.1" 404 1124
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:11:48 +0530] "GET /BloodBank/Blood/js/custom.js HTTP/1.1" 404 1114
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:11:49 +0530] "POST /BloodBank/Blood/donor_donationform.jsp HTTP/1.1" 200 8149
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:11:49 +0530] "GET /BloodBank/Blood/style.css HTTP/1.1" 404 1107
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:11:49 +0530] "GET /BloodBank/Blood/js/custom.js HTTP/1.1" 404 1114
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:11:49 +0530] "GET /BloodBank/Blood/css/swiper.min.css HTTP/1.1" 404 1120
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:11:49 +0530] "GET /BloodBank/Blood/css/bootstrap.min.css HTTP/1.1" 404 1123
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:11:49 +0530] "GET /BloodBank/Blood/images/logo.png HTTP/1.1" 404 1117
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:11:49 +0530] "GET /BloodBank/Blood/js/jquery.js HTTP/1.1" 404 1114
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:11:49 +0530] "GET /BloodBank/Blood/js/jquery.collapsible.min.js HTTP/1.1" 404 1130
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:11:49 +0530] "GET /BloodBank/Blood/js/jquery.countdown.min.js HTTP/1.1" 404 1128
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:11:49 +0530] "GET /BloodBank/Blood/js/jquery.barfiller.js HTTP/1.1" 404 1124
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:11:49 +0530] "GET /BloodBank/Blood/js/swiper.min.js HTTP/1.1" 404 1118
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:11:49 +0530] "GET /BloodBank/Blood/js/circle-progress.min.js HTTP/1.1" 404 1127
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:11:49 +0530] "GET /BloodBank/Blood/js/jquery.countTo.min.js HTTP/1.1" 404 1126
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:11:49 +0530] "GET /BloodBank/Blood/css/swiper.min.css HTTP/1.1" 404 1120
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:11:49 +0530] "GET /BloodBank/Blood/style.css HTTP/1.1" 404 1107
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:11:49 +0530] "GET /BloodBank/Blood/js/custom.js HTTP/1.1" 404 1114
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:11:49 +0530] "GET /BloodBank/Blood/js/jquery.js HTTP/1.1" 404 1114
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:11:49 +0530] "GET /BloodBank/Blood/images/footer-bg.png HTTP/1.1" 404 1122
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:11:49 +0530] "GET /BloodBank/Blood/js/jquery.collapsible.min.js HTTP/1.1" 404 1130
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:11:49 +0530] "GET /BloodBank/Blood/js/swiper.min.js HTTP/1.1" 404 1118
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:11:50 +0530] "GET /BloodBank/Blood/js/jquery.countdown.min.js HTTP/1.1" 404 1128
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:11:50 +0530] "GET /BloodBank/Blood/js/circle-progress.min.js HTTP/1.1" 404 1127
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:11:50 +0530] "GET /BloodBank/Blood/js/jquery.countTo.min.js HTTP/1.1" 404 1126
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:11:50 +0530] "GET /BloodBank/Blood/js/jquery.barfiller.js HTTP/1.1" 404 1124
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:11:50 +0530] "GET /BloodBank/Blood/js/custom.js HTTP/1.1" 404 1114
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:12:07 +0530] "GET /BloodBank/Blood/donor_donationform_process.jsp?txtDonorId=DNR101&txtDonorName=Karthika&gender=O%252Bve&gender=Female&age=22&txtPhone=9447918804&txtHeight=170.0&txtWeight=52.0&dod=2019-12-13 HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:12:07 +0530] "GET /BloodBank/Blood/welcome_donor.jsp HTTP/1.1" 200 6701
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:12:07 +0530] "GET /BloodBank/Blood/style.css HTTP/1.1" 404 1107
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:12:07 +0530] "GET /BloodBank/Blood/js/custom.js HTTP/1.1" 404 1114
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:12:07 +0530] "GET /BloodBank/Blood/css/bootstrap.min.css HTTP/1.1" 404 1123
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:12:07 +0530] "GET /BloodBank/Blood/css/swiper.min.css HTTP/1.1" 404 1120
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:12:07 +0530] "GET /BloodBank/Blood/js/jquery.js HTTP/1.1" 404 1114
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:12:07 +0530] "GET /BloodBank/Blood/js/jquery.collapsible.min.js HTTP/1.1" 404 1130
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:12:07 +0530] "GET /BloodBank/Blood/js/swiper.min.js HTTP/1.1" 404 1118
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:12:07 +0530] "GET /BloodBank/Blood/js/jquery.countdown.min.js HTTP/1.1" 404 1128
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:12:07 +0530] "GET /BloodBank/Blood/js/circle-progress.min.js HTTP/1.1" 404 1127
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:12:07 +0530] "GET /BloodBank/Blood/js/jquery.countTo.min.js HTTP/1.1" 404 1126
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:12:07 +0530] "GET /BloodBank/Blood/js/jquery.barfiller.js HTTP/1.1" 404 1124
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:12:07 +0530] "GET /BloodBank/Blood/images/logo.png HTTP/1.1" 404 1117
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:12:08 +0530] "GET /BloodBank/Blood/style.css HTTP/1.1" 404 1107
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:12:08 +0530] "GET /BloodBank/Blood/js/custom.js HTTP/1.1" 404 1114
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:12:08 +0530] "GET /BloodBank/Blood/js/jquery.js HTTP/1.1" 404 1114
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:12:08 +0530] "GET /BloodBank/Blood/js/jquery.collapsible.min.js HTTP/1.1" 404 1130
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:12:08 +0530] "GET /BloodBank/Blood/js/swiper.min.js HTTP/1.1" 404 1118
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:12:08 +0530] "GET /BloodBank/Blood/images/footer-bg.png HTTP/1.1" 404 1122
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:12:08 +0530] "GET /BloodBank/Blood/js/jquery.countdown.min.js HTTP/1.1" 404 1128
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:12:08 +0530] "GET /BloodBank/Blood/js/circle-progress.min.js HTTP/1.1" 404 1127
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:12:08 +0530] "GET /BloodBank/Blood/js/jquery.countTo.min.js HTTP/1.1" 404 1126
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:12:08 +0530] "GET /BloodBank/Blood/js/jquery.barfiller.js HTTP/1.1" 404 1124
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:12:08 +0530] "GET /BloodBank/Blood/js/custom.js HTTP/1.1" 404 1114
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:12:40 +0530] "GET /BloodBank/Designs/index.jsp HTTP/1.1" 200 35111
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:12:46 +0530] "GET /BloodBank/includes/login_redirect.jsp HTTP/1.1" 200 6638
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:12:46 +0530] "GET /BloodBank/includes/css/swiper.min.css HTTP/1.1" 404 1123
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:12:46 +0530] "GET /BloodBank/includes/css/bootstrap.min.css HTTP/1.1" 404 1126
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:12:46 +0530] "GET /BloodBank/includes/style.css HTTP/1.1" 404 1110
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:12:46 +0530] "GET /BloodBank/Designs/https://cdnjs.cloudflare.com/ajax/libs/font-awesome/4.7.0/css/font-awesome.min.css HTTP/1.1" 404 1214
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:12:46 +0530] "GET /BloodBank/includes/images/emergency-call.png HTTP/1.1" 200 1022
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:12:46 +0530] "GET /BloodBank/includes/images/logo.png HTTP/1.1" 200 3347
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:12:46 +0530] "GET /BloodBank/includes/js/custom.js HTTP/1.1" 404 1117
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:12:46 +0530] "GET /BloodBank/includes/js/jquery.js HTTP/1.1" 404 1117
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:12:46 +0530] "GET /BloodBank/includes/js/jquery.collapsible.min.js HTTP/1.1" 404 1133
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:12:46 +0530] "GET /BloodBank/includes/css/swiper.min.css HTTP/1.1" 404 1123
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:12:46 +0530] "GET /BloodBank/includes/js/swiper.min.js HTTP/1.1" 404 1121
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:12:46 +0530] "GET /BloodBank/includes/js/jquery.countTo.min.js HTTP/1.1" 404 1129
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:12:46 +0530] "GET /BloodBank/includes/js/jquery.countdown.min.js HTTP/1.1" 404 1131
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:12:46 +0530] "GET /BloodBank/includes/js/circle-progress.min.js HTTP/1.1" 404 1130
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:12:46 +0530] "GET /BloodBank/includes/images/elements-bg.png HTTP/1.1" 200 592598
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:12:46 +0530] "GET /BloodBank/includes/js/jquery.barfiller.js HTTP/1.1" 404 1127
